00:00:00,68077
01:00:00,57813
02:00:00,49469
03:00:00,40936
04:00:00,35418
05:00:00,35042
06:00:00,38588
07:00:00,58664
08:00:00,90389
09:00:00,108216
10:00:00,114581
11:00:00,125297
12:00:00,132049
13:00:00,130728
14:00:00,132664
15:00:00,131280
16:00:00,128066
17:00:00,106151
18:00:00,86169
19:00:00,78034
20:00:00,76044
21:00:00,78343
22:00:00,77340
23:00:00,75610
